date,region,category,units_sold
2024-11-02,Jeddah,Electronics,173.0
2024-11-03,Jeddah,Electronics,159.0
2024-11-04,Jeddah,Electronics,133.0
2024-11-05,Jeddah,Electronics,109.0
2024-11-06,Jeddah,Electronics,99.0
2024-11-07,Jeddah,Electronics,102.0
2024-11-08,Jeddah,Electronics,113.0
2024-11-09,Jeddah,Electronics,168.0
2024-11-10,Jeddah,Electronics,191.0
2024-11-11,Jeddah,Electronics,103.0
2024-11-12,Jeddah,Electronics,107.0
2024-11-13,Jeddah,Electronics,90.0
2024-11-14,Jeddah,Electronics,105.0
2024-11-15,Jeddah,Electronics,132.0
2024-11-16,Jeddah,Electronics,172.0
2024-11-17,Jeddah,Electronics,156.0
2024-11-18,Jeddah,Electronics,104.0
2024-11-19,Jeddah,Electronics,110.0
2024-11-20,Jeddah,Electronics,108.0
2024-11-21,Jeddah,Electronics,95.0
2024-11-22,Jeddah,Electronics,121.0
2024-11-23,Jeddah,Electronics,169.0
2024-11-24,Jeddah,Electronics,190.0
2024-11-25,Jeddah,Electronics,115.0
2024-11-26,Jeddah,Electronics,133.0
2024-11-27,Jeddah,Electronics,119.0
2024-11-28,Jeddah,Electronics,130.0
2024-11-29,Jeddah,Electronics,125.0
2024-11-30,Jeddah,Electronics,210.0
2024-12-01,Jeddah,Electronics,233.0
2024-12-02,Jeddah,Electronics,131.0
2024-12-03,Jeddah,Electronics,134.0
2024-12-04,Jeddah,Electronics,99.0
2024-12-05,Jeddah,Electronics,99.0
2024-12-06,Jeddah,Electronics,132.0
2024-12-07,Jeddah,Electronics,191.0
2024-12-08,Jeddah,Electronics,268.0
2024-12-09,Jeddah,Electronics,164.0
2024-12-10,Jeddah,Electronics,155.0
2024-12-11,Jeddah,Electronics,142.0
2024-12-12,Jeddah,Electronics,142.0
2024-12-13,Jeddah,Electronics,106.0
2024-12-14,Jeddah,Electronics,221.0
2024-12-15,Jeddah,Electronics,178.0
2024-12-16,Jeddah,Electronics,157.0
2024-12-17,Jeddah,Electronics,145.0
2024-12-18,Jeddah,Electronics,165.0
2024-12-19,Jeddah,Electronics,135.0
2024-12-20,Jeddah,Electronics,85.0
2024-12-21,Jeddah,Electronics,226.0
2024-12-22,Jeddah,Electronics,187.0
2024-12-23,Jeddah,Electronics,133.0
2024-12-24,Jeddah,Electronics,135.0
2024-12-25,Jeddah,Electronics,141.0
2024-12-26,Jeddah,Electronics,137.0
2024-12-27,Jeddah,Electronics,147.0
2024-12-28,Jeddah,Electronics,203.0
2024-12-29,Jeddah,Electronics,199.0
2024-12-30,Jeddah,Electronics,98.0
2024-12-31,Jeddah,Electronics,165.0
2025-01-01,Jeddah,Electronics,157.0
2025-01-02,Jeddah,Electronics,122.0
2025-01-03,Jeddah,Electronics,121.0
2025-01-04,Jeddah,Electronics,279.0
2025-01-05,Jeddah,Electronics,241.0
2025-01-06,Jeddah,Electronics,162.0
2025-01-07,Jeddah,Electronics,157.0
2025-01-08,Jeddah,Electronics,93.0
2025-01-09,Jeddah,Electronics,149.0
2025-01-10,Jeddah,Electronics,220.0
2025-01-11,Jeddah,Electronics,206.0
2025-01-12,Jeddah,Electronics,214.0
2025-01-13,Jeddah,Electronics,161.0
2025-01-14,Jeddah,Electronics,139.0
2025-01-15,Jeddah,Electronics,132.0
2025-01-16,Jeddah,Electronics,137.0
2025-01-17,Jeddah,Electronics,169.0
2025-01-18,Jeddah,Electronics,264.0
2025-01-19,Jeddah,Electronics,216.0
2025-01-20,Jeddah,Electronics,134.0
2025-01-21,Jeddah,Electronics,111.0
2025-01-22,Jeddah,Electronics,162.0
2025-01-23,Jeddah,Electronics,158.0
2025-01-24,Jeddah,Electronics,174.0
2025-01-25,Jeddah,Electronics,280.0
2025-01-26,Jeddah,Electronics,201.0
2025-01-27,Jeddah,Electronics,148.0
2025-01-28,Jeddah,Electronics,225.0
2025-01-29,Jeddah,Electronics,263.0
2025-01-30,Jeddah,Electronics,146.0
2025-01-31,Jeddah,Electronics,192.0
2025-02-01,Jeddah,Electronics,267.0
2025-02-02,Jeddah,Electronics,308.0
2025-02-03,Jeddah,Electronics,132.0
2025-02-04,Jeddah,Electronics,186.0
2025-02-05,Jeddah,Electronics,215.0
2025-02-06,Jeddah,Electronics,138.0
2025-02-07,Jeddah,Electronics,191.0
2025-02-08,Jeddah,Electronics,237.0
2025-02-09,Jeddah,Electronics,227.0
2025-02-10,Jeddah,Electronics,158.0
2025-02-11,Jeddah,Electronics,184.0
2025-02-12,Jeddah,Electronics,176.0
2025-02-13,Jeddah,Electronics,194.0
2025-02-14,Jeddah,Electronics,163.0
2025-02-15,Jeddah,Electronics,318.0
2025-02-16,Jeddah,Electronics,307.0
2025-02-17,Jeddah,Electronics,162.0
2025-02-18,Jeddah,Electronics,157.0
2025-02-19,Jeddah,Electronics,117.0
2025-02-20,Jeddah,Electronics,151.0
2025-02-21,Jeddah,Electronics,207.0
2025-02-22,Jeddah,Electronics,294.0
2025-02-23,Jeddah,Electronics,222.0
2025-02-24,Jeddah,Electronics,160.0
2025-02-25,Jeddah,Electronics,197.0
2025-02-26,Jeddah,Electronics,177.0
2025-02-27,Jeddah,Electronics,176.0
2025-02-28,Jeddah,Electronics,144.0
2025-03-01,Jeddah,Electronics,244.0
2025-03-02,Jeddah,Electronics,236.0
2025-03-03,Jeddah,Electronics,164.0
2025-03-04,Jeddah,Electronics,180.0
2025-03-05,Jeddah,Electronics,176.0
2025-03-06,Jeddah,Electronics,135.0
2025-03-07,Jeddah,Electronics,174.0
2025-03-08,Jeddah,Electronics,264.0
2025-03-09,Jeddah,Electronics,271.0
2025-03-10,Jeddah,Electronics,199.0
2025-03-11,Jeddah,Electronics,138.0
2025-03-12,Jeddah,Electronics,196.0
2025-03-13,Jeddah,Electronics,162.0
2025-03-14,Jeddah,Electronics,177.0
2025-03-15,Jeddah,Electronics,291.0
2025-03-16,Jeddah,Electronics,374.0
2025-03-17,Jeddah,Electronics,252.0
2025-03-18,Jeddah,Electronics,263.0
2025-03-19,Jeddah,Electronics,275.0
2025-03-20,Jeddah,Electronics,274.0
2025-03-21,Jeddah,Electronics,365.0
2025-03-22,Jeddah,Electronics,347.0
2025-03-23,Jeddah,Electronics,468.0
2025-03-24,Jeddah,Electronics,266.0
2025-03-25,Jeddah,Electronics,189.0
2025-03-26,Jeddah,Electronics,266.0
2025-03-27,Jeddah,Electronics,147.0
2025-03-28,Jeddah,Electronics,185.0
2025-03-29,Jeddah,Electronics,302.0
2025-03-30,Jeddah,Electronics,293.0
2025-03-31,Jeddah,Electronics,175.0
2025-04-01,Jeddah,Electronics,207.0
2025-04-02,Jeddah,Electronics,171.0
2025-04-03,Jeddah,Electronics,137.0
2025-04-04,Jeddah,Electronics,148.0
2025-04-05,Jeddah,Electronics,277.0
2025-04-06,Jeddah,Electronics,247.0
2025-04-07,Jeddah,Electronics,132.0
2025-04-08,Jeddah,Electronics,158.0
2025-04-09,Jeddah,Electronics,194.0
2025-04-10,Jeddah,Electronics,132.0
2025-04-11,Jeddah,Electronics,191.0
2025-04-12,Jeddah,Electronics,270.0
2025-04-13,Jeddah,Electronics,202.0
2025-04-14,Jeddah,Electronics,171.0
2025-04-15,Jeddah,Electronics,138.0
2025-04-16,Jeddah,Electronics,204.0
2025-04-17,Jeddah,Electronics,222.0
2025-04-18,Jeddah,Electronics,242.0
2025-04-19,Jeddah,Electronics,335.0
2025-04-20,Jeddah,Electronics,298.0
2025-04-21,Jeddah,Electronics,184.0
2025-04-22,Jeddah,Electronics,194.0
2025-04-23,Jeddah,Electronics,139.0
2025-04-24,Jeddah,Electronics,140.0
2025-04-25,Jeddah,Electronics,208.0
2025-04-26,Jeddah,Electronics,242.0
2025-04-27,Jeddah,Electronics,148.0
2025-04-28,Jeddah,Electronics,107.0
2025-04-29,Jeddah,Electronics,164.0
2025-04-30,Jeddah,Electronics,182.0
2025-05-01,Jeddah,Electronics,147.0
2025-05-02,Jeddah,Electronics,166.0
2025-05-03,Jeddah,Electronics,283.0
2025-05-04,Jeddah,Electronics,334.0
2025-05-05,Jeddah,Electronics,180.0
2025-05-06,Jeddah,Electronics,144.0
2025-05-07,Jeddah,Electronics,153.0
2025-05-08,Jeddah,Electronics,127.0
2025-05-09,Jeddah,Electronics,182.0
2025-05-10,Jeddah,Electronics,274.0
2025-05-11,Jeddah,Electronics,283.0
2025-05-12,Jeddah,Electronics,102.0
2025-05-13,Jeddah,Electronics,132.0
2025-05-14,Jeddah,Electronics,177.0
2025-05-15,Jeddah,Electronics,172.0
2025-05-16,Jeddah,Electronics,151.0
2025-05-17,Jeddah,Electronics,226.0
2025-05-18,Jeddah,Electronics,236.0
2025-05-19,Jeddah,Electronics,110.0
2025-05-20,Jeddah,Electronics,161.0
2025-05-21,Jeddah,Electronics,127.0
2025-05-22,Jeddah,Electronics,167.0
2025-05-23,Jeddah,Electronics,146.0
2025-05-24,Jeddah,Electronics,263.0
2025-05-25,Jeddah,Electronics,219.0
2025-05-26,Jeddah,Electronics,142.0
2025-05-27,Jeddah,Electronics,176.0
2025-05-28,Jeddah,Electronics,145.0
2025-05-29,Jeddah,Electronics,150.0
2025-05-30,Jeddah,Electronics,159.0
2025-05-31,Jeddah,Electronics,268.0
2025-06-01,Jeddah,Electronics,257.0
2025-06-02,Jeddah,Electronics,128.0
2025-06-03,Jeddah,Electronics,137.0
2025-06-04,Jeddah,Electronics,137.0
2025-06-05,Jeddah,Electronics,157.0
2025-06-06,Jeddah,Electronics,131.0
2025-06-07,Jeddah,Electronics,232.0
2025-06-08,Jeddah,Electronics,233.0
2025-06-09,Jeddah,Electronics,106.0
2025-06-10,Jeddah,Electronics,145.0
2025-06-11,Jeddah,Electronics,142.0
2025-06-12,Jeddah,Electronics,119.0
2025-06-13,Jeddah,Electronics,153.0
2025-06-14,Jeddah,Electronics,209.0
2025-06-15,Jeddah,Electronics,216.0
2025-06-16,Jeddah,Electronics,157.0
2025-06-17,Jeddah,Electronics,109.0
2025-06-18,Jeddah,Electronics,147.0
2025-06-19,Jeddah,Electronics,133.0
2025-06-20,Jeddah,Electronics,154.0
2025-06-21,Jeddah,Electronics,268.0
2025-06-22,Jeddah,Electronics,237.0
2025-06-23,Jeddah,Electronics,141.0
2025-06-24,Jeddah,Electronics,185.0
2025-06-25,Jeddah,Electronics,133.0
2025-06-26,Jeddah,Electronics,147.0
2025-06-27,Jeddah,Electronics,175.0
2025-06-28,Jeddah,Electronics,351.0
2025-06-29,Jeddah,Electronics,377.0
2025-06-30,Jeddah,Electronics,189.0
2025-07-01,Jeddah,Electronics,167.0
2025-07-02,Jeddah,Electronics,114.0
2025-07-03,Jeddah,Electronics,168.0
2025-07-04,Jeddah,Electronics,199.0
2025-07-05,Jeddah,Electronics,219.0
2025-07-06,Jeddah,Electronics,192.0
2025-07-07,Jeddah,Electronics,109.0
2025-07-08,Jeddah,Electronics,148.0
2025-07-09,Jeddah,Electronics,124.0
2025-07-10,Jeddah,Electronics,144.0
2025-07-11,Jeddah,Electronics,122.0
2025-07-12,Jeddah,Electronics,181.0
2025-07-13,Jeddah,Electronics,259.0
2025-07-14,Jeddah,Electronics,136.0
2025-07-15,Jeddah,Electronics,153.0
2025-07-16,Jeddah,Electronics,130.0
2025-07-17,Jeddah,Electronics,142.0
2025-07-18,Jeddah,Electronics,137.0
2025-07-19,Jeddah,Electronics,285.0
2025-07-20,Jeddah,Electronics,266.0
2025-07-21,Jeddah,Electronics,133.0
2025-07-22,Jeddah,Electronics,200.0
2025-07-23,Jeddah,Electronics,190.0
2025-07-24,Jeddah,Electronics,227.0
2025-07-25,Jeddah,Electronics,167.0
2025-07-26,Jeddah,Electronics,248.0
2025-07-27,Jeddah,Electronics,230.0
2025-07-28,Jeddah,Electronics,148.0
2025-07-29,Jeddah,Electronics,126.0
2025-07-30,Jeddah,Electronics,143.0
2025-07-31,Jeddah,Electronics,171.0
2025-08-01,Jeddah,Electronics,148.0
2025-08-02,Jeddah,Electronics,235.0
2025-08-03,Jeddah,Electronics,268.0
2025-08-04,Jeddah,Electronics,125.0
2025-08-05,Jeddah,Electronics,174.0
2025-08-06,Jeddah,Electronics,146.0
2025-08-07,Jeddah,Electronics,142.0
2025-08-08,Jeddah,Electronics,154.0
2025-08-09,Jeddah,Electronics,264.0
2025-08-10,Jeddah,Electronics,179.0
2025-08-11,Jeddah,Electronics,147.0
2025-08-12,Jeddah,Electronics,115.0
2025-08-13,Jeddah,Electronics,128.0
2025-08-14,Jeddah,Electronics,161.0
2025-08-15,Jeddah,Electronics,145.0
2025-08-16,Jeddah,Electronics,164.0
2025-08-17,Jeddah,Electronics,242.0
2025-08-18,Jeddah,Electronics,119.0
2025-08-19,Jeddah,Electronics,147.0
2025-08-20,Jeddah,Electronics,162.0
2025-08-21,Jeddah,Electronics,128.0
2025-08-22,Jeddah,Electronics,177.0
2025-08-23,Jeddah,Electronics,260.0
2025-08-24,Jeddah,Electronics,219.0
2025-08-25,Jeddah,Electronics,160.0
2025-08-26,Jeddah,Electronics,128.0
2025-08-27,Jeddah,Electronics,119.0
2025-08-28,Jeddah,Electronics,128.0
2025-08-29,Jeddah,Electronics,182.0
2025-08-30,Jeddah,Electronics,237.0
2025-08-31,Jeddah,Electronics,229.0
2025-09-01,Jeddah,Electronics,127.0
2025-09-02,Jeddah,Electronics,102.0
2025-09-03,Jeddah,Electronics,147.0
2025-09-04,Jeddah,Electronics,116.0
2025-09-05,Jeddah,Electronics,194.0
2025-09-06,Jeddah,Electronics,186.0
2025-09-07,Jeddah,Electronics,200.0
2025-09-08,Jeddah,Electronics,100.0
2025-09-09,Jeddah,Electronics,126.0
2025-09-10,Jeddah,Electronics,128.0
2025-09-11,Jeddah,Electronics,161.0
2025-09-12,Jeddah,Electronics,130.0
2025-09-13,Jeddah,Electronics,215.0
2025-09-14,Jeddah,Electronics,156.0
2025-09-15,Jeddah,Electronics,138.0
2025-09-16,Jeddah,Electronics,119.0
2025-09-17,Jeddah,Electronics,102.0
2025-09-18,Jeddah,Electronics,119.0
2025-09-19,Jeddah,Electronics,177.0
2025-09-20,Jeddah,Electronics,208.0
2025-09-21,Jeddah,Electronics,206.0
2025-09-22,Jeddah,Electronics,131.0
2025-09-23,Jeddah,Electronics,140.0
2025-09-24,Jeddah,Electronics,135.0
2025-09-25,Jeddah,Electronics,112.0
2025-09-26,Jeddah,Electronics,125.0
2025-09-27,Jeddah,Electronics,190.0
2025-09-28,Jeddah,Electronics,186.0
2025-09-29,Jeddah,Electronics,115.0
2025-09-30,Jeddah,Electronics,121.0
2025-10-01,Jeddah,Electronics,122.0
2025-10-02,Jeddah,Electronics,123.0
2025-10-03,Jeddah,Electronics,174.0
2025-10-04,Jeddah,Electronics,143.0
2025-10-05,Jeddah,Electronics,214.0
2025-10-06,Jeddah,Electronics,121.0
2025-10-07,Jeddah,Electronics,102.0
2025-10-08,Jeddah,Electronics,105.0
2025-10-09,Jeddah,Electronics,139.0
2025-10-10,Jeddah,Electronics,172.0
2025-10-11,Jeddah,Electronics,160.0
2025-10-12,Jeddah,Electronics,219.0
2025-10-13,Jeddah,Electronics,91.0
2025-10-14,Jeddah,Electronics,101.0
2025-10-15,Jeddah,Electronics,114.0
2025-10-16,Jeddah,Electronics,125.0
2025-10-17,Jeddah,Electronics,127.0
2025-10-18,Jeddah,Electronics,158.0
2025-10-19,Jeddah,Electronics,186.0
2025-10-20,Jeddah,Electronics,88.0
2025-10-21,Jeddah,Electronics,109.0
2025-10-22,Jeddah,Electronics,168.0
2025-10-23,Jeddah,Electronics,128.0
2025-10-24,Jeddah,Electronics,129.0
2025-10-25,Jeddah,Electronics,190.0
2025-10-26,Jeddah,Electronics,195.0
2025-10-27,Jeddah,Electronics,114.0
2025-10-28,Jeddah,Electronics,114.0
2025-10-29,Jeddah,Electronics,120.0
2025-10-30,Jeddah,Electronics,133.0
2025-10-31,Jeddah,Electronics,152.0
2025-11-01,Jeddah,Electronics,181.0
2025-11-02,Jeddah,Electronics,216.0
2025-11-03,Jeddah,Electronics,77.0
2025-11-04,Jeddah,Electronics,107.0
2025-11-05,Jeddah,Electronics,103.0
2025-11-06,Jeddah,Electronics,106.0
2025-11-07,Jeddah,Electronics,137.0
2025-11-08,Jeddah,Electronics,232.0
2025-11-09,Jeddah,Electronics,188.0
2025-11-10,Jeddah,Electronics,117.0
2025-11-11,Jeddah,Electronics,125.0
2025-11-12,Jeddah,Electronics,131.0
2025-11-13,Jeddah,Electronics,110.0
2025-11-14,Jeddah,Electronics,135.0
2025-11-15,Jeddah,Electronics,208.0
2025-11-16,Jeddah,Electronics,214.0
2025-11-17,Jeddah,Electronics,156.0
2025-11-18,Jeddah,Electronics,124.0
2025-11-19,Jeddah,Electronics,111.0
2025-11-20,Jeddah,Electronics,156.0
2025-11-21,Jeddah,Electronics,135.0
2025-11-22,Jeddah,Electronics,180.0
2025-11-23,Jeddah,Electronics,193.0
2025-11-24,Jeddah,Electronics,109.0
2025-11-25,Jeddah,Electronics,112.0
2025-11-26,Jeddah,Electronics,142.0
2025-11-27,Jeddah,Electronics,105.0
2025-11-28,Jeddah,Electronics,181.0
2025-11-29,Jeddah,Electronics,204.0
2025-11-30,Jeddah,Electronics,209.0
2025-12-01,Jeddah,Electronics,143.0
2025-12-02,Jeddah,Electronics,158.0
2025-12-03,Jeddah,Electronics,135.0
2025-12-04,Jeddah,Electronics,166.0
2025-12-05,Jeddah,Electronics,174.0
2025-12-06,Jeddah,Electronics,246.0
2025-12-07,Jeddah,Electronics,165.0
2025-12-08,Jeddah,Electronics,123.0
2025-12-09,Jeddah,Electronics,137.0
2025-12-10,Jeddah,Electronics,143.0
2025-12-11,Jeddah,Electronics,157.0
2025-12-12,Jeddah,Electronics,160.0
2025-12-13,Jeddah,Electronics,222.0
2025-12-14,Jeddah,Electronics,247.0
2025-12-15,Jeddah,Electronics,127.0
2025-12-16,Jeddah,Electronics,132.0
2025-12-17,Jeddah,Electronics,148.0
2025-12-18,Jeddah,Electronics,148.0
2025-12-19,Jeddah,Electronics,151.0
2025-12-20,Jeddah,Electronics,250.0
2025-12-21,Jeddah,Electronics,218.0
2025-12-22,Jeddah,Electronics,112.0
2025-12-23,Jeddah,Electronics,171.0
2025-12-24,Jeddah,Electronics,143.0
2025-12-25,Jeddah,Electronics,175.0
2025-12-26,Jeddah,Electronics,155.0
2025-12-27,Jeddah,Electronics,263.0
2025-12-28,Jeddah,Electronics,219.0
2025-12-29,Jeddah,Electronics,173.0
2025-12-30,Jeddah,Electronics,159.0
2025-12-31,Jeddah,Electronics,170.0
2023-01-01,Dammam,Grocery,412.0
2023-01-02,Dammam,Grocery,353.0
2023-01-03,Dammam,Grocery,335.0
2023-01-04,Dammam,Grocery,640.0
2023-01-05,Dammam,Grocery,624.0
2023-01-06,Dammam,Grocery,386.0
2023-01-07,Dammam,Grocery,545.0
2023-01-08,Dammam,Grocery,539.0
2023-01-09,Dammam,Grocery,398.0
2023-01-10,Dammam,Grocery,377.0
2023-01-11,Dammam,Grocery,353.0
2023-01-12,Dammam,Grocery,389.0
2023-01-13,Dammam,Grocery,419.0
2023-01-14,Dammam,Grocery,596.0
2023-01-15,Dammam,Grocery,571.0
2023-01-16,Dammam,Grocery,400.0
2023-01-17,Dammam,Grocery,364.0
2023-01-18,Dammam,Grocery,450.0
2023-01-19,Dammam,Grocery,411.0
2023-01-20,Dammam,Grocery,433.0
2023-01-21,Dammam,Grocery,554.0
2023-01-22,Dammam,Grocery,541.0
2023-01-23,Dammam,Grocery,379.0
2023-01-24,Dammam,Grocery,425.0
2023-01-25,Dammam,Grocery,414.0
2023-01-26,Dammam,Grocery,460.0
2023-01-27,Dammam,Grocery,410.0
2023-01-28,Dammam,Grocery,629.0
2023-01-29,Dammam,Grocery,514.0
2023-01-30,Dammam,Grocery,395.0
2023-01-31,Dammam,Grocery,405.0
2023-02-01,Dammam,Grocery,486.0
2023-02-02,Dammam,Grocery,485.0
2023-02-03,Dammam,Grocery,460.0
2023-02-04,Dammam,Grocery,704.0
2023-02-05,Dammam,Grocery,618.0
2023-02-06,Dammam,Grocery,427.0
2023-02-07,Dammam,Grocery,385.0
2023-02-08,Dammam,Grocery,424.0
2023-02-09,Dammam,Grocery,396.0
2023-02-10,Dammam,Grocery,492.0
2023-02-11,Dammam,Grocery,651.0
2023-02-12,Dammam,Grocery,514.0
2023-02-13,Dammam,Grocery,451.0
2023-02-14,Dammam,Grocery,457.0
2023-02-15,Dammam,Grocery,452.0
2023-02-16,Dammam,Grocery,505.0
2023-02-17,Dammam,Grocery,512.0
2023-02-18,Dammam,Grocery,693.0
2023-02-19,Dammam,Grocery,586.0
2023-02-20,Dammam,Grocery,422.0
2023-02-21,Dammam,Grocery,470.0
2023-02-22,Dammam,Grocery,475.0
2023-02-23,Dammam,Grocery,510.0
2023-02-24,Dammam,Grocery,533.0
2023-02-25,Dammam,Grocery,569.0
2023-02-26,Dammam,Grocery,521.0
2023-02-27,Dammam,Grocery,442.0
2023-02-28,Dammam,Grocery,444.0
2023-03-01,Dammam,Grocery,465.0
2023-03-02,Dammam,Grocery,447.0
2023-03-03,Dammam,Grocery,520.0
2023-03-04,Dammam,Grocery,637.0
2023-03-05,Dammam,Grocery,637.0
2023-03-06,Dammam,Grocery,447.0
2023-03-07,Dammam,Grocery,383.0
2023-03-08,Dammam,Grocery,440.0
2023-03-09,Dammam,Grocery,507.0
2023-03-10,Dammam,Grocery,519.0
2023-03-11,Dammam,Grocery,622.0
2023-03-12,Dammam,Grocery,626.0
2023-03-13,Dammam,Grocery,433.0
2023-03-14,Dammam,Grocery,441.0
2023-03-15,Dammam,Grocery,466.0
2023-03-16,Dammam,Grocery,495.0
2023-03-17,Dammam,Grocery,516.0
2023-03-18,Dammam,Grocery,695.0
2023-03-19,Dammam,Grocery,558.0
2023-03-20,Dammam,Grocery,424.0
2023-03-21,Dammam,Grocery,381.0
2023-03-22,Dammam,Grocery,376.0
2023-03-23,Dammam,Grocery,386.0
2023-03-24,Dammam,Grocery,481.0
2023-03-25,Dammam,Grocery,587.0
2023-03-26,Dammam,Grocery,621.0
2023-03-27,Dammam,Grocery,419.0
2023-03-28,Dammam,Grocery,390.0
2023-03-29,Dammam,Grocery,411.0
2023-03-30,Dammam,Grocery,445.0
2023-03-31,Dammam,Grocery,477.0
2023-04-01,Dammam,Grocery,660.0
2023-04-02,Dammam,Grocery,556.0
2023-04-03,Dammam,Grocery,449.0
2023-04-04,Dammam,Grocery,458.0
2023-04-05,Dammam,Grocery,378.0
2023-04-06,Dammam,Grocery,476.0
2023-04-07,Dammam,Grocery,766.0
2023-04-08,Dammam,Grocery,1174.0
2023-04-09,Dammam,Grocery,1078.0
2023-04-10,Dammam,Grocery,856.0
2023-04-11,Dammam,Grocery,580.0
2023-04-12,Dammam,Grocery,633.0
2023-04-13,Dammam,Grocery,751.0
2023-04-14,Dammam,Grocery,820.0
2023-04-15,Dammam,Grocery,1145.0
2023-04-16,Dammam,Grocery,945.0
2023-04-17,Dammam,Grocery,787.0
2023-04-18,Dammam,Grocery,817.0
2023-04-19,Dammam,Grocery,673.0
2023-04-20,Dammam,Grocery,423.0
2023-04-21,Dammam,Grocery,442.0
2023-04-22,Dammam,Grocery,508.0
2023-04-23,Dammam,Grocery,596.0
2023-04-24,Dammam,Grocery,407.0
2023-04-25,Dammam,Grocery,358.0
2023-04-26,Dammam,Grocery,511.0
2023-04-27,Dammam,Grocery,394.0
2023-04-28,Dammam,Grocery,417.0
2023-04-29,Dammam,Grocery,605.0
2023-04-30,Dammam,Grocery,533.0
2023-05-01,Dammam,Grocery,423.0
2023-05-02,Dammam,Grocery,457.0
2023-05-03,Dammam,Grocery,346.0
2023-05-04,Dammam,Grocery,404.0
2023-05-05,Dammam,Grocery,423.0
2023-05-06,Dammam,Grocery,617.0
2023-05-07,Dammam,Grocery,536.0
2023-05-08,Dammam,Grocery,384.0
2023-05-09,Dammam,Grocery,390.0
2023-05-10,Dammam,Grocery,437.0
2023-05-11,Dammam,Grocery,396.0
2023-05-12,Dammam,Grocery,472.0
2023-05-13,Dammam,Grocery,487.0
2023-05-14,Dammam,Grocery,590.0
2023-05-15,Dammam,Grocery,362.0
2023-05-16,Dammam,Grocery,365.0
2023-05-17,Dammam,Grocery,395.0
2023-05-18,Dammam,Grocery,439.0
2023-05-19,Dammam,Grocery,406.0
2023-05-20,Dammam,Grocery,546.0
2023-05-21,Dammam,Grocery,557.0
2023-05-22,Dammam,Grocery,376.0
2023-05-23,Dammam,Grocery,369.0
2023-05-24,Dammam,Grocery,413.0
2023-05-25,Dammam,Grocery,393.0
2023-05-26,Dammam,Grocery,463.0
2023-05-27,Dammam,Grocery,574.0
2023-05-28,Dammam,Grocery,494.0
2023-05-29,Dammam,Grocery,360.0
2023-05-30,Dammam,Grocery,368.0
2023-05-31,Dammam,Grocery,382.0
2023-06-01,Dammam,Grocery,409.0
2023-06-02,Dammam,Grocery,425.0
2023-06-03,Dammam,Grocery,514.0
2023-06-04,Dammam,Grocery,534.0
2023-06-05,Dammam,Grocery,394.0
2023-06-06,Dammam,Grocery,391.0
2023-06-07,Dammam,Grocery,386.0
2023-06-08,Dammam,Grocery,417.0
2023-06-09,Dammam,Grocery,474.0
2023-06-10,Dammam,Grocery,595.0
2023-06-11,Dammam,Grocery,421.0
2023-06-12,Dammam,Grocery,337.0
2023-06-13,Dammam,Grocery,361.0
2023-06-14,Dammam,Grocery,352.0
2023-06-15,Dammam,Grocery,410.0
2023-06-16,Dammam,Grocery,415.0
2023-06-17,Dammam,Grocery,564.0
2023-06-18,Dammam,Grocery,425.0
2023-06-19,Dammam,Grocery,322.0
2023-06-20,Dammam,Grocery,366.0
2023-06-21,Dammam,Grocery,383.0
2023-06-22,Dammam,Grocery,435.0
2023-06-23,Dammam,Grocery,405.0
2023-06-24,Dammam,Grocery,509.0
2023-06-25,Dammam,Grocery,484.0
2023-06-26,Dammam,Grocery,436.0
2023-06-27,Dammam,Grocery,599.0
2023-06-28,Dammam,Grocery,748.0
2023-06-29,Dammam,Grocery,588.0
2023-06-30,Dammam,Grocery,634.0
2023-07-01,Dammam,Grocery,611.0
2023-07-02,Dammam,Grocery,483.0
2023-07-03,Dammam,Grocery,352.0
2023-07-04,Dammam,Grocery,326.0
2023-07-05,Dammam,Grocery,383.0
2023-07-06,Dammam,Grocery,386.0
2023-07-07,Dammam,Grocery,401.0
2023-07-08,Dammam,Grocery,533.0
2023-07-09,Dammam,Grocery,469.0
2023-07-10,Dammam,Grocery,407.0
2023-07-11,Dammam,Grocery,401.0
2023-07-12,Dammam,Grocery,350.0
2023-07-13,Dammam,Grocery,389.0
2023-07-14,Dammam,Grocery,369.0
2023-07-15,Dammam,Grocery,530.0
2023-07-16,Dammam,Grocery,533.0
2023-07-17,Dammam,Grocery,327.0
2023-07-18,Dammam,Grocery,359.0
2023-07-19,Dammam,Grocery,338.0
2023-07-20,Dammam,Grocery,321.0
2023-07-21,Dammam,Grocery,381.0
2023-07-22,Dammam,Grocery,506.0
2023-07-23,Dammam,Grocery,523.0
2023-07-24,Dammam,Grocery,372.0
2023-07-25,Dammam,Grocery,382.0
2023-07-26,Dammam,Grocery,366.0
2023-07-27,Dammam,Grocery,379.0
2023-07-28,Dammam,Grocery,377.0
2023-07-29,Dammam,Grocery,561.0
2023-07-30,Dammam,Grocery,447.0
2023-07-31,Dammam,Grocery,389.0
2023-08-01,Dammam,Grocery,378.0
2023-08-02,Dammam,Grocery,341.0
2023-08-03,Dammam,Grocery,337.0
2023-08-04,Dammam,Grocery,427.0
2023-08-05,Dammam,Grocery,526.0
